id	organism	seedid	oxygenstat	metabolism	gram	mtype	genes	reactions	metabolites	draftcreator	draftcreated	ncbiid	platform	kbaseid	kingdom	phylum	class	order	family	genus	species	file	strain
Bilophila_wadsworthia_3_1_6	Bilophila wadsworthia 3_1_6	Bilophila wadsworthia 3_1_6 (563192.3)	Obligate anaerobe	Only anaerobic respiration, nonfermentative, asaccharolytic	Negative	Commensal	819	1386	1081	Ines Thiele	06/29/12	563192	ModelSEED		Bacteria	Proteobacteria	Deltaproteobacteria	Desulfovibrionales	Desulfovibrionaceae	Bilophila	Bilophila wadsworthia	/proj/gibbons/refs/micom_databases/recipes/agora1/models/Bilophila_wadsworthia_3_1_6.xml	Bilophila wadsworthia 3_1_6
Blastococcus_massiliensis_AP3	Blastococcus massiliensis AP3		Aerobe	Uncharacterized	Positive	Uncharacterized	805	1324	1048	chenry	04/15/16	1211815	ModelSEED	kb|g.208017	Bacteria	Actinobacteria	Actinobacteria	Geodermatophilales	Geodermatophilaceae	Blastococcus	Candidatus Blastococcus massiliensis	/proj/gibbons/refs/micom_databases/recipes/agora1/models/Blastococcus_massiliensis_AP3.xml	Blastococcus massiliensis AP3
Blautia_hansenii_VPI_C7_24_DSM_20583	Blautia hansenii VPI C7-24, DSM 20583	Blautia hansenii DSM 20583 (537007.6)	Obligate anaerobe	Saccharolytic, fermentative, hydrogen used as energy source	Positive	Commensal	633	2055	1191	Ines Thiele	04/20/12	537007	ModelSEED		Bacteria	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	Blautia	Blautia hansenii	/proj/gibbons/refs/micom_databases/recipes/agora1/models/Blautia_hansenii_VPI_C7_24_DSM_20583.xml	Blautia hansenii VPI C7-24, DSM 20583
Blautia_hydrogenotrophica_DSM_10507	Blautia hydrogenotrophica DSM 10507	Blautia hydrogenotrophica DSM 10507 (476272.5)	Obligate anaerobe	Saccharolytic, fermentative, hydrogen used as energy source	Positive	Commensal	827	1637	1177	Ines Thiele	08/06/12	476272	ModelSEED		Bacteria	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	Blautia	Blautia hydrogenotrophica	/proj/gibbons/refs/micom_databases/recipes/agora1/models/Blautia_hydrogenotrophica_DSM_10507.xml	Blautia hydrogenotrophica DSM 10507
Blautia_obeum_ATCC_29174	Blautia obeum ATCC 29174		Obligate anaerobe	Saccharolytic, fermentative	Positive		748	1225	968	Laura Kutt	04/18/16	411459	ModelSEED	kb|g.1354	Bacteria	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	Blautia	Blautia obeum	/proj/gibbons/refs/micom_databases/recipes/agora1/models/Blautia_obeum_ATCC_29174.xml	Blautia obeum ATCC 29174
Blautia_producta_DSM_2950	Blautia producta DSM 2950		Obligate anaerobe	Saccharolytic, fermentative, hydrogen used as energy source	Positive	Commensal	1023	1235	966	chenry	09/10/14	1121114	ModelSEED	kb|g.29565	Bacteria	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	Blautia	Blautia producta	/proj/gibbons/refs/micom_databases/recipes/agora1/models/Blautia_producta_DSM_2950.xml	Blautia producta DSM 2950
Blautia_wexlerae_DSM_19850	Blautia wexlerae DSM 19850		Obligate anaerobe	Saccharolytic, fermentative	Positive		855	1249	1006	Laura Kutt	04/18/16	1121115	Kbase	kb|g.207068	Bacteria	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	Blautia	Blautia wexlerae	/proj/gibbons/refs/micom_databases/recipes/agora1/models/Blautia_wexlerae_DSM_19850.xml	Blautia wexlerae DSM 19850
Bordetella_hinzii_OH87_BAL007II	Bordetella hinzii OH87 BAL007II		Aerobe	Respiratory	Negative		1236	1557	1157	Laura Kutt	04/18/16	1331262	Kbase	kb|g.240068	Bacteria	Proteobacteria	Betaproteobacteria	Burkholderiales	Alcaligenaceae	Bordetella	Bordetella hinzii	/proj/gibbons/refs/micom_databases/recipes/agora1/models/Bordetella_hinzii_OH87_BAL007II.xml	Bordetella hinzii OH87 BAL007II
Brachybacterium_paraconglomeratum_LC44	Brachybacterium paraconglomeratum LC44	Brachybacterium paraconglomeratum LC44 (1064537.3)	Aerobe, microaerophile	Saccharolytic	Positive	Commensal	909	1413	1061	chenry	04/15/16	1064537	ModelSEED	kb|g.23654	Bacteria	Actinobacteria	Actinobacteria	Micrococcales	Dermabacteraceae	Brachybacterium	Brachybacterium paraconglomeratum	/proj/gibbons/refs/micom_databases/recipes/agora1/models/Brachybacterium_paraconglomeratum_LC44.xml	Brachybacterium paraconglomeratum LC44
Brachyspira_pilosicoli_B2904	Brachyspira pilosicoli B2904	Brachyspira pilosicoli B2904 (1133568.3)	Obligate anaerobe	Saccharolytic	Negative		725	1195	949	Laura Kutt	04/19/16	1133568	ModelSEED	kb|g.24488	Bacteria	Spirochaetes	Spirochaetia	Brachyspirales	Brachyspiraceae	Brachyspira	Brachyspira pilosicoli	/proj/gibbons/refs/micom_databases/recipes/agora1/models/Brachyspira_pilosicoli_B2904.xml	Brachyspira pilosicoli B2904
Bradyrhizobium_elkanii_USDA_76	Bradyrhizobium elkanii USDA 76	Bradyrhizobium elkanii USDA 76 (398525.3)	Obligate aerobe	Respiratory	Negative		1738	1621	1229	Laura Kutt	04/18/16	398525	Kbase	kb|g.32186	Bacteria	Proteobacteria	Alphaproteobacteria	Rhizobiales	Bradyrhizobiaceae	Bradyrhizobium	Bradyrhizobium elkanii	/proj/gibbons/refs/micom_databases/recipes/agora1/models/Bradyrhizobium_elkanii_USDA_76.xml	Bradyrhizobium elkanii USDA 76
Bradyrhizobium_japonicum_USDA_6	Bradyrhizobium japonicum USDA 6	Bradyrhizobium japonicum USDA 6 (1037409.3)	Obligate aerobe	Respiratory	Negative		1700	1634	1220			1037409	Kbase	kb|g.23376	Bacteria	Proteobacteria	Alphaproteobacteria	Rhizobiales	Bradyrhizobiaceae	Bradyrhizobium	Bradyrhizobium japonicum	/proj/gibbons/refs/micom_databases/recipes/agora1/models/Bradyrhizobium_japonicum_USDA_6.xml	Bradyrhizobium japonicum USDA 6
Brevibacillus_agri_5_2	Brevibacillus agri 5-2		Aerobe	Saccharolytic	Variable		1207	1615	1179	Laura Kutt	04/18/16	1444307	ModelSEED	kb|g.240096	Bacteria	Firmicutes	Bacilli	Bacillales	Paenibacillaceae	Brevibacillus	Brevibacillus agri	/proj/gibbons/refs/micom_databases/recipes/agora1/models/Brevibacillus_agri_5_2.xml	Brevibacillus agri 5-2
Brevibacillus_agri_BAB_2500	Brevibacillus agri BAB-2500	Brevibacillus agri BAB-2500 (1246477.3)	Aerobe	Saccharolytic	Variable		1256	1579	1153	Laura Kutt	05/29/16	1246477	ModelSEED	kb|g.25856	Bacteria	Firmicutes	Bacilli	Bacillales	Paenibacillaceae	Brevibacillus	Brevibacillus agri	/proj/gibbons/refs/micom_databases/recipes/agora1/models/Brevibacillus_agri_BAB_2500.xml	Brevibacillus agri BAB-2500
Brevibacillus_borstelensis_AK1	Brevibacillus borstelensis AK1	Brevibacillus borstelensis AK1 (1300222.3)	Aerobe	Saccharolytic	Variable		1193	1540	1139	Laura Kutt	04/18/16	1300222	ModelSEED	kb|g.31926	Bacteria	Firmicutes	Bacilli	Bacillales	Paenibacillaceae	Brevibacillus	Brevibacillus borstelensis	/proj/gibbons/refs/micom_databases/recipes/agora1/models/Brevibacillus_borstelensis_AK1.xml	Brevibacillus borstelensis AK1
Brevibacillus_brevis_NBRC_100599	Brevibacillus brevis NBRC 100599	Brevibacillus brevis NBRC 100599 (358681.3)	Aerobe	Saccharolytic	Variable		1210	1603	1163	Laura Kutt	04/18/16	358681	ModelSEED	kb|g.1051	Bacteria	Firmicutes	Bacilli	Bacillales	Paenibacillaceae	Brevibacillus	Brevibacillus brevis	/proj/gibbons/refs/micom_databases/recipes/agora1/models/Brevibacillus_brevis_NBRC_100599.xml	Brevibacillus brevis NBRC 100599
Brevibacterium_casei_S18	Brevibacterium casei S18	Brevibacterium casei S18 (1229781.4)	Aerobe	Respiratory, non fermentative	Positive	Pathogen	920	1434	1091	chenry	04/15/16	1229781	ModelSEED	kb|g.25726	Bacteria	Actinobacteria	Actinobacteria	Micrococcales	Brevibacteriaceae	Brevibacterium	Brevibacterium casei	/proj/gibbons/refs/micom_databases/recipes/agora1/models/Brevibacterium_casei_S18.xml	Brevibacterium casei S18
Brevibacterium_linens_BL2	Brevibacterium linens BL2	Brevibacterium linens BL2 (321955.3)	Aerobe	Respiratory, non fermentative	Positive	Opportunistic pathogen	976	1373	1068	chenry	04/15/16	321955	ModelSEED	kb|g.878	Bacteria	Actinobacteria	Actinobacteria	Micrococcales	Brevibacteriaceae	Brevibacterium	Brevibacterium linens	/proj/gibbons/refs/micom_databases/recipes/agora1/models/Brevibacterium_linens_BL2.xml	Brevibacterium linens BL2
Brevibacterium_massiliense_5401308	Brevibacterium massiliense 5401308	Brevibacterium massiliense 5401308 (1176165.3)	Aerobe	Respiratory, non fermentative	Positive	Commensal	687	1232	982	chenry	04/15/16	1176165	ModelSEED	kb|g.25151	Bacteria	Actinobacteria	Actinobacteria	Micrococcales	Brevibacteriaceae	Brevibacterium	Brevibacterium ravenspurgense	/proj/gibbons/refs/micom_databases/recipes/agora1/models/Brevibacterium_massiliense_5401308.xml	Brevibacterium massiliense 5401308
Brevundimonas_bacteroides_DSM_4726	Brevundimonas bacteroides DSM 4726		Aerobe	Respiratory	Negative		679	1286	1011	Laura Kutt	04/18/16	1121124	ModelSEED	kb|g.240103	Bacteria	Proteobacteria	Alphaproteobacteria	Caulobacterales	Caulobacteraceae	Brevundimonas	Brevundimonas bacteroides	/proj/gibbons/refs/micom_databases/recipes/agora1/models/Brevundimonas_bacteroides_DSM_4726.xml	Brevundimonas bacteroides DSM 4726
Brevundimonas_diminuta_470_4	Brevundimonas diminuta 470-4	Brevundimonas diminuta 470-4 (1035191.3)	Obligate anaerobe	Respiratory	Negative		754	1308	980	Laura Kutt	04/18/16	1035191	Kbase	kb|g.29103	Bacteria	Proteobacteria	Alphaproteobacteria	Caulobacterales	Caulobacteraceae	Brevundimonas	Brevundimonas diminuta	/proj/gibbons/refs/micom_databases/recipes/agora1/models/Brevundimonas_diminuta_470_4.xml	Brevundimonas diminuta 470-4
Brochothrix_thermosphacta_DSM_20171	Brochothrix thermosphacta DSM 20171 = FSL F6-1036		Facultative anaerobe	Saccharolytic, fermentative	Positive		750	1361	999	Laura Kutt	04/18/16	1121126	Kbase	kb|g.240107	Bacteria	Firmicutes	Bacilli	Bacillales	Listeriaceae	Brochothrix	Brochothrix thermosphacta	/proj/gibbons/refs/micom_databases/recipes/agora1/models/Brochothrix_thermosphacta_DSM_20171.xml	Brochothrix thermosphacta DSM 20171 = FSL F6-1036
Bulleidia_extructa_W1219	Bulleidia extructa W1219	Bulleidia extructa W1219 (679192.3)	Obligate anaerobe	Saccharolytic, fermentative	Positive		367	934	742	Laura Kutt	04/18/16	679192	ModelSEED	kb|g.2936	Bacteria	Firmicutes	Erysipelotrichia	Erysipelotrichales	Erysipelotrichaceae	Bulleidia	Bulleidia extructa	/proj/gibbons/refs/micom_databases/recipes/agora1/models/Bulleidia_extructa_W1219.xml	Bulleidia extructa W1219
Burkholderia_cepacia_GG4	Burkholderia cepacia GG4	Burkholderia cepacia GG4 (1009846.3)	Microaerophile	Non-fermentative, asaccharolytic	Negative		1547	1785	1260	Laura Kutt	04/18/16	1009846	ModelSEED	kb|g.23290	Bacteria	Proteobacteria	Betaproteobacteria	Burkholderiales	Burkholderiaceae	Burkholderia	Burkholderia cepacia	/proj/gibbons/refs/micom_databases/recipes/agora1/models/Burkholderia_cepacia_GG4.xml	Burkholderia cepacia GG4
Burkholderiales_bacterium_1_1_47	Burkholderiales bacterium 1_1_47	Burkholderiales bacterium 1_1_47 (469610.4)	Nanaerobe	Uncharacterized	Uncharacterized	Uncharacterized	577	951	797	Ines Thiele	06/29/12	469610	Kbase		Bacteria	Proteobacteria	Betaproteobacteria	Burkholderiales	unclassified Burkholderiales family	unclassified Burkholderiales genus	Burkholderiales bacterium 1_1_47	/proj/gibbons/refs/micom_databases/recipes/agora1/models/Burkholderiales_bacterium_1_1_47.xml	Burkholderiales bacterium 1_1_47
Butyricicoccus_pullicaecorum_1_2	Butyricicoccus pullicaecorum 1.2	Butyricicoccus pullicaecorum 1.2 (1203606.4)	Facultative anaerobe	Saccharolytic, respiratory or fermentative	Positive	Probiotic potential	768	1915	1312	Laura Kutt	04/18/16	1203606	Kbase	kb|g.31101	Bacteria	Firmicutes	Clostridia	Clostridiales	Clostridiaceae	Butyricicoccus	Butyricicoccus pullicaecorum	/proj/gibbons/refs/micom_databases/recipes/agora1/models/Butyricicoccus_pullicaecorum_1_2.xml	Butyricicoccus pullicaecorum 1.2
Butyricimonas_synergistica_DSM_23225	Butyricimonas synergistica DSM 23225	Butyricimonas synergistica DSM 23225 (1121129.3)	Obligate anaerobe	Saccharolytic, fermentative	Negative	Commensal	680	1187	993	chenry	04/15/16	1121129	Kbase	kb|g.29568	Bacteria	Bacteroidetes	Bacteroidia	Bacteroidales	Odoribacteraceae	Butyricimonas	Butyricimonas synergistica	/proj/gibbons/refs/micom_databases/recipes/agora1/models/Butyricimonas_synergistica_DSM_23225.xml	Butyricimonas synergistica DSM 23225
Butyricimonas_virosa_DSM_23226	Butyricimonas virosa DSM 23226		Obligate anaerobe	Saccharolytic, fermentative	Negative		622	1221	975	chenry	04/15/16	1121130	Kbase	kb|g.207074	Bacteria	Bacteroidetes	Bacteroidia	Bacteroidales	Odoribacteraceae	Butyricimonas	Butyricimonas virosa	/proj/gibbons/refs/micom_databases/recipes/agora1/models/Butyricimonas_virosa_DSM_23226.xml	Butyricimonas virosa DSM 23226
Butyrivibrio_crossotus_DSM_2876	Butyrivibrio crossotus DSM 2876	Butyrivibrio crossotus DSM 2876 (511680.4)	Obligate anaerobe	Saccharolytic, fermentative	Structurally positive but stains negative	Commensal	530	886	775	Ines Thiele	04/20/12	511680	Kbase		Bacteria	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	Butyrivibrio	Butyrivibrio crossotus	/proj/gibbons/refs/micom_databases/recipes/agora1/models/Butyrivibrio_crossotus_DSM_2876.xml	Butyrivibrio crossotus DSM 2876
Butyrivibrio_fibrisolvens_16_4	Butyrivibrio fibrisolvens 16/4	Butyrivibrio fibrisolvens 16/4 (657324.3)	Obligate anaerobe	Saccharolytic, fermentative, acetate converted to butyrate	Structurally positive but stains negative	Commensal	721	1803	1224	Ines Thiele	06/25/12	657324	Kbase		Bacteria	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	Butyrivibrio	Butyrivibrio fibrisolvens	/proj/gibbons/refs/micom_databases/recipes/agora1/models/Butyrivibrio_fibrisolvens_16_4.xml	Butyrivibrio fibrisolvens 16/4
Campylobacter_coli_JV20	Campylobacter coli JV20	Campylobacter coli JV20 (864566.3)	Microaerophile	Strictly respiratory, asaccharolytic, only amino acids and TCA cycle intermediates used	Negative	Pathogen	532	1009	798	Ines Thiele	06/29/12	864566	ModelSEED		Bacteria	Proteobacteria	Epsilonproteobacteria	Campylobacterales	Campylobacteraceae	Campylobacter	Campylobacter coli	/proj/gibbons/refs/micom_databases/recipes/agora1/models/Campylobacter_coli_JV20.xml	Campylobacter coli JV20
Campylobacter_concisus_13826	Campylobacter concisus 13826	Campylobacter concisus 13826 (360104.9)	Microaerophile/ anaerobe	Strictly respiratory, asaccharolytic, only amino acids and TCA cycle intermediates used	Negative	Pathogen	498	1036	817	Eugen Bauer	09/03/14	360104	ModelSEED		Bacteria	Proteobacteria	Epsilonproteobacteria	Campylobacterales	Campylobacteraceae	Campylobacter	Campylobacter concisus	/proj/gibbons/refs/micom_databases/recipes/agora1/models/Campylobacter_concisus_13826.xml	Campylobacter concisus 13826
Campylobacter_curvus_525_92	Campylobacter curvus 525.92	Campylobacter curvus 525.92 (360105.8)	Microaerophile/ anaerobe	Strictly respiratory, asaccharolytic, only amino acids and TCA cycle intermediates used	Negative	Pathogen	517	1027	820	Eugen Bauer	08/03/14	360105	ModelSEED		Bacteria	Proteobacteria	Epsilonproteobacteria	Campylobacterales	Campylobacteraceae	Campylobacter	Campylobacter curvus	/proj/gibbons/refs/micom_databases/recipes/agora1/models/Campylobacter_curvus_525_92.xml	Campylobacter curvus 525.92
Campylobacter_fetus_subsp_fetus_82_40	Campylobacter fetus subsp. fetus 82-40	Campylobacter fetus subsp. fetus 82-40 (360106.5)	Microaerophile	Non-fermentative, asaccharolytic	Negative		597	1088	879	Laura Kutt	04/18/16	360106	ModelSEED	kb|g.1066	Bacteria	Proteobacteria	Epsilonproteobacteria	Campylobacterales	Campylobacteraceae	Campylobacter	Campylobacter fetus	/proj/gibbons/refs/micom_databases/recipes/agora1/models/Campylobacter_fetus_subsp_fetus_82_40.xml	Campylobacter fetus subsp. fetus 82-40
Campylobacter_gracilis_RM3268	Campylobacter gracilis RM3268	Campylobacter gracilis RM3268 (553220.3)	Aerobe	Respiratory	Negative		553	969	811	Laura Kutt	04/18/16	553220	ModelSEED	kb|g.2260	Bacteria	Proteobacteria	Epsilonproteobacteria	Campylobacterales	Campylobacteraceae	Campylobacter	Campylobacter gracilis	/proj/gibbons/refs/micom_databases/recipes/agora1/models/Campylobacter_gracilis_RM3268.xml	Campylobacter gracilis RM3268
Campylobacter_hominis_ATCC_BAA_381	Campylobacter hominis ATCC BAA-381	Campylobacter hominis ATCC BAA-381 (360107.7)	Microaerophile	Strictly respiratory, asaccharolytic, only amino acids and TCA cycle intermediates used	Negative	Pathogen	470	940	838	Eugen Bauer	09/03/14	360107	ModelSEED		Bacteria	Proteobacteria	Epsilonproteobacteria	Campylobacterales	Campylobacteraceae	Campylobacter	Campylobacter hominis	/proj/gibbons/refs/micom_databases/recipes/agora1/models/Campylobacter_hominis_ATCC_BAA_381.xml	Campylobacter hominis ATCC BAA-381
Campylobacter_hyointestinalis_subsp_hyointestinalis_LMG_9260	Campylobacter hyointestinalis subsp. hyointestinalis LMG 9260		Microaerophile	Non-fermentative, asaccharolytic	Negative		578	1037	907	Laura Kutt	04/18/16	1031746	ModelSEED	kb|g.240203	Bacteria	Proteobacteria	Epsilonproteobacteria	Campylobacterales	Campylobacteraceae	Campylobacter	Campylobacter hyointestinalis	/proj/gibbons/refs/micom_databases/recipes/agora1/models/Campylobacter_hyointestinalis_subsp_hyointestinalis_LMG_9260.xml	Campylobacter hyointestinalis subsp. hyointestinalis LMG 9260
Campylobacter_jejuni_jejuni_81_176	Campylobacter jejuni jejuni 81-176	Campylobacter jejuni subsp. jejuni 81-176 [WGS] (354242.17)	Microaerophile	Strictly respiratory, asaccharolytic, only amino acids and TCA cycle intermediates used	Negative	Pathogen	523	1057	844	Eugen Bauer	09/03/14	354242	ModelSEED		Bacteria	Proteobacteria	Epsilonproteobacteria	Campylobacterales	Campylobacteraceae	Campylobacter	Campylobacter jejuni	/proj/gibbons/refs/micom_databases/recipes/agora1/models/Campylobacter_jejuni_jejuni_81_176.xml	Campylobacter jejuni jejuni 81-176
Campylobacter_jejuni_jejuni_ICDCCJ07004	Campylobacter jejuni jejuni ICDCCJ07004	Campylobacter jejuni subsp. jejuni ICDCCJ07004 (1295400.3)	Microaerophile	Strictly respiratory, asaccharolytic, only amino acids and TCA cycle intermediates used	Negative	Pathogen	561	1054	842	Eugen Bauer	09/03/14	1295400	ModelSEED		Bacteria	Proteobacteria	Epsilonproteobacteria	Campylobacterales	Campylobacteraceae	Campylobacter	Campylobacter jejuni	/proj/gibbons/refs/micom_databases/recipes/agora1/models/Campylobacter_jejuni_jejuni_ICDCCJ07004.xml	Campylobacter jejuni jejuni ICDCCJ07004
Campylobacter_jejuni_jejuni_M1	Campylobacter jejuni jejuni M1	Campylobacter jejuni subsp. jejuni M1 (645464.3)	Microaerophile	Strictly respiratory, asaccharolytic, only amino acids and TCA cycle intermediates used	Negative	Pathogen	510	1063	837	Eugen Bauer	08/03/14	645464	ModelSEED		Bacteria	Proteobacteria	Epsilonproteobacteria	Campylobacterales	Campylobacteraceae	Campylobacter	Campylobacter jejuni	/proj/gibbons/refs/micom_databases/recipes/agora1/models/Campylobacter_jejuni_jejuni_M1.xml	Campylobacter jejuni jejuni M1
Campylobacter_jejuni_jejuni_NCTC_11168	Campylobacter jejuni jejuni NCTC 11168	Campylobacter jejuni subsp. jejuni NCTC 11168 (192222.6)	Microaerophile	Strictly respiratory, asaccharolytic, only amino acids and TCA cycle intermediates used	Negative	Pathogen	521	1077	852	Eugen Bauer	08/03/14	192222	Kbase		Bacteria	Proteobacteria	Epsilonproteobacteria	Campylobacterales	Campylobacteraceae	Campylobacter	Campylobacter jejuni	/proj/gibbons/refs/micom_databases/recipes/agora1/models/Campylobacter_jejuni_jejuni_NCTC_11168.xml	Campylobacter jejuni jejuni NCTC 11168
Campylobacter_lari_RM2100	Campylobacter lari RM2100	Campylobacter lari RM2100 (306263.1)	Microaerophile	Non-fermentative, asaccharolytic	Negative		518	1016	818	Laura Kutt	04/18/16	306263	Kbase	kb|g.726	Bacteria	Proteobacteria	Epsilonproteobacteria	Campylobacterales	Campylobacteraceae	Campylobacter	Campylobacter lari	/proj/gibbons/refs/micom_databases/recipes/agora1/models/Campylobacter_lari_RM2100.xml	Campylobacter lari RM2100
Campylobacter_rectus_RM3267	Campylobacter rectus RM3267	Campylobacter rectus RM3267 (553218.4)	Microaerophile	Non-fermentative, asaccharolytic	Negative		568	1017	866	Laura Kutt	04/18/16	553218	Kbase	kb|g.2258	Bacteria	Proteobacteria	Epsilonproteobacteria	Campylobacterales	Campylobacteraceae	Campylobacter	Campylobacter rectus	/proj/gibbons/refs/micom_databases/recipes/agora1/models/Campylobacter_rectus_RM3267.xml	Campylobacter rectus RM3267
Campylobacter_showae_CSUNSWCD	Campylobacter showae CSUNSWCD	Campylobacter showae CSUNSWCD (1244083.3)	Aerobe	Respiratory	Negative		568	1017	841	Laura Kutt	04/18/16	1244083	Kbase	kb|g.25852	Bacteria	Proteobacteria	Epsilonproteobacteria	Campylobacterales	Campylobacteraceae	Campylobacter	Campylobacter showae	/proj/gibbons/refs/micom_databases/recipes/agora1/models/Campylobacter_showae_CSUNSWCD.xml	Campylobacter showae CSUNSWCD
Campylobacter_upsaliensis_JV21	Campylobacter upsaliensis JV21	Campylobacter upsaliensis JV21 (888826.3)	Microaerophile	Strictly respiratory, asaccharolytic, only amino acids and TCA cycle intermediates used	Negative	Pathogen	496	931	780	Ines Thiele	06/29/12	888826	ModelSEED		Bacteria	Proteobacteria	Epsilonproteobacteria	Campylobacterales	Campylobacteraceae	Campylobacter	Campylobacter upsaliensis	/proj/gibbons/refs/micom_databases/recipes/agora1/models/Campylobacter_upsaliensis_JV21.xml	Campylobacter upsaliensis JV21
